10,0.01,0.002979445504024625,[1.7937867641448975, 1.180741548538208, 0.011047221720218658, 1.733102798461914]
10,0.02,0.03341788053512573,[1.7334368228912354, 1.1258885860443115, 0.010937272571027279, 1.6727521419525146]
10,0.04,0.08596942573785782,[1.8439714908599854, 1.2297335863113403, 0.011070890352129936, 1.783277988433838]
10,0.06,0.15627025067806244,[1.694453477859497, 1.0973267555236816, 0.010728201828897, 1.6337368488311768]
10,0.1,0.17467622458934784,[1.7352970838546753, 1.1127341985702515, 0.011237209662795067, 1.6745946407318115]
10,0.15,0.2074567675590515,[1.4518860578536987, 0.9040961265563965, 0.009741422720253468, 1.3911672830581665]
10,0.2,0.2016342282295227,[1.7123655080795288, 1.0903165340423584, 0.011223509907722473, 1.6514921188354492]
10,0.3,0.17646776139736176,[1.5507112741470337, 0.9914404153823853, 0.009967407211661339, 1.4898107051849365]
10,0.5,0.060278262943029404,[1.502717137336731, 0.934914767742157, 0.010117972269654274, 1.440813422203064]
20,0.01,0.044586747884750366,[1.6832177639007568, 1.0605967044830322, 0.01123872771859169, 1.6225330829620361]
20,0.02,0.03817975893616676,[1.8503588438034058, 1.2405953407287598, 0.0109816063195467, 1.7896755933761597]
20,0.04,0.1664935201406479,[1.5870492458343506, 0.9934326410293579, 0.010658599436283112, 1.526362657546997]
20,0.06,0.17493559420108795,[1.4799941778182983, 0.925643265247345, 0.009872997179627419, 1.4192930459976196]
20,0.1,0.2177499532699585,[1.5012112855911255, 0.9262092113494873, 0.010285666212439537, 1.4404925107955933]
20,0.15,0.2552548348903656,[1.4773808717727661, 0.9184252619743347, 0.009964261204004288, 1.4166382551193237]
20,0.2,0.1808921992778778,[1.4007445573806763, 0.8527059555053711, 0.009745300747454166, 1.3399709463119507]
20,0.3,0.19010712206363678,[1.4166747331619263, 0.8888289332389832, 0.009339726530015469, 1.3558152914047241]
20,0.5,0.22237592935562134,[1.5676194429397583, 0.9935413002967834, 0.010254966095089912, 1.5062894821166992]
40,0.01,0.0683932900428772,[1.650770902633667, 1.0429089069366455, 0.010943587869405746, 1.5900882482528687]
40,0.02,0.18130338191986084,[1.6317051649093628, 1.0526974201202393, 0.010366527363657951, 1.57102370262146]
40,0.04,0.16420716047286987,[1.5477535724639893, 0.951650857925415, 0.010708114132285118, 1.4870564937591553]
40,0.06,0.1615089625120163,[1.4986982345581055, 0.8908286094665527, 0.01094342302531004, 1.4379997253417969]
40,0.1,0.23070593178272247,[1.4175894260406494, 0.8531306982040405, 0.010074140504002571, 1.3568377494812012]
40,0.15,0.23708121478557587,[1.4902034997940063, 0.900298535823822, 0.01058289036154747, 1.4294430017471313]
40,0.2,0.17013785243034363,[1.7174804210662842, 1.100398302078247, 0.01112550962716341, 1.6566736698150635]
40,0.3,0.13221442699432373,[1.557373285293579, 0.9832047820091248, 0.010263568721711636, 1.4963831901550293]
40,0.5,0.17615896463394165,[1.5835180282592773, 1.032930612564087, 0.009783454239368439, 1.5221034288406372]
