10,0.01,0.0,[2.0522825717926025, 1.2587970495224, 0.014656037092208862, 1.9915990829467773]
10,0.02,0.00029831446590833366,[1.9807592630386353, 1.2021347284317017, 0.01435879897326231, 1.920074701309204]
10,0.04,0.0005603930912911892,[1.9176270961761475, 1.1840298175811768, 0.013458003289997578, 1.8569300174713135]
10,0.06,0.0007113456376828253,[1.9222255945205688, 1.1546729803085327, 0.014137111604213715, 1.8615286350250244]
10,0.1,0.005562074016779661,[1.7476507425308228, 1.0555524826049805, 0.012626913376152515, 1.6868979930877686]
10,0.15,0.0030299928039312363,[1.7651786804199219, 1.065279245376587, 0.012783266603946686, 1.7044426202774048]
10,0.2,0.004687401466071606,[1.9071111679077148, 1.2176830768585205, 0.01257300190627575, 1.8463332653045654]
10,0.3,0.005738437175750732,[1.8495404720306396, 1.1154227256774902, 0.013464550487697124, 1.7886501550674438]
10,0.5,0.037074919790029526,[1.8199055194854736, 1.1063817739486694, 0.013040527701377869, 1.7584081888198853]
20,0.01,0.0008497799281030893,[2.0028738975524902, 1.2050670385360718, 0.014742424711585045, 1.9421882629394531]
20,0.02,0.004435982089489698,[1.9619190692901611, 1.182801365852356, 0.014368712902069092, 1.9012371301651]
20,0.04,0.001058907713741064,[1.8534351587295532, 1.1116749048233032, 0.013621126301586628, 1.7927310466766357]
20,0.06,0.005704769864678383,[1.8209655284881592, 1.0654833316802979, 0.01389586366713047, 1.760276436805725]
20,0.1,0.023652393370866776,[1.8677318096160889, 1.174556016921997, 0.01264827512204647, 1.8069696426391602]
20,0.15,0.017513345927000046,[1.9726941585540771, 1.2730263471603394, 0.012777814641594887, 1.911916971206665]
20,0.2,0.011529650539159775,[1.870246171951294, 1.1400574445724487, 0.013386179693043232, 1.8093664646148682]
20,0.3,0.004120108671486378,[1.9707151651382446, 1.178036093711853, 0.014632070437073708, 1.909639596939087]
20,0.5,0.006756286136806011,[1.961962103843689, 1.2277944087982178, 0.013448911719024181, 1.9002399444580078]
30,0.01,0.000604078290052712,[1.999894380569458, 1.2144633531570435, 0.014494990929961205, 1.9392127990722656]
30,0.02,0.0005742160719819367,[1.9054241180419922, 1.127286672592163, 0.014349138364195824, 1.8447437286376953]
30,0.04,0.0013999987859278917,[1.9523407220840454, 1.1770707368850708, 0.014291755855083466, 1.8916584253311157]
30,0.06,0.00255507230758667,[1.9623363018035889, 1.1917215585708618, 0.01419821847230196, 1.90163254737854]
30,0.1,0.015272381715476513,[1.8967983722686768, 1.1643946170806885, 0.013433575630187988, 1.8360732793807983]
30,0.15,0.003223035018891096,[1.9116054773330688, 1.1538875102996826, 0.013937726616859436, 1.850773572921753]
30,0.2,0.0037203924730420113,[1.9387744665145874, 1.1712130308151245, 0.014132767915725708, 1.8778514862060547]
30,0.3,0.006406629458069801,[2.05962872505188, 1.2564958333969116, 0.014837938360869884, 1.9983924627304077]
30,0.5,0.004912776872515678,[1.85469651222229, 1.1011760234832764, 0.013830987736582756, 1.7927253246307373]
40,0.01,0.0007705888128839433,[1.9762340784072876, 1.2021809816360474, 0.014267469756305218, 1.915554404258728]
40,0.02,0.002683985512703657,[1.9280474185943604, 1.148295521736145, 0.014381425455212593, 1.8673667907714844]
40,0.04,0.0022595298942178488,[2.049121856689453, 1.3170498609542847, 0.013427537865936756, 1.9884268045425415]
40,0.06,0.001469379523769021,[1.9473422765731812, 1.1834452152252197, 0.014064046554267406, 1.8866474628448486]
40,0.1,0.005069051403552294,[1.9764286279678345, 1.2358323335647583, 0.013597170822322369, 1.9156910181045532]
40,0.15,0.009270360693335533,[1.926664113998413, 1.2157630920410156, 0.013001148588955402, 1.865820288658142]
40,0.2,0.03391669690608978,[1.9525320529937744, 1.1802831888198853, 0.014225599355995655, 1.8915631771087646]
40,0.3,0.022677438333630562,[2.019031047821045, 1.2362945079803467, 0.01442763488739729, 1.9576765298843384]
40,0.5,0.0026886204723268747,[2.189077854156494, 1.4070554971694946, 0.014395455829799175, 2.12682843208313]
50,0.01,0.0016313071828335524,[1.951310157775879, 1.1758702993392944, 0.014295225031673908, 1.8906314373016357]
50,0.02,0.002742388052865863,[1.8540416955947876, 1.0948317050933838, 0.013970686122775078, 1.7933658361434937]
50,0.04,0.0037241224199533463,[1.8043590784072876, 1.0409529209136963, 0.014054517261683941, 1.7436788082122803]
50,0.06,0.007495365105569363,[1.8612534999847412, 1.090383529663086, 0.01420349907130003, 1.8005584478378296]
50,0.1,0.0066306027583777905,[1.9925445318222046, 1.256666898727417, 0.013502515852451324, 1.9317926168441772]
50,0.15,0.010244506411254406,[2.1959874629974365, 1.4205214977264404, 0.01429062895476818, 2.1350531578063965]
50,0.2,0.0003734584024641663,[2.040318489074707, 1.2744081020355225, 0.014096667058765888, 1.9792413711547852]
50,0.3,0.012156215496361256,[2.171353816986084, 1.399237871170044, 0.01421463955193758, 2.1099696159362793]
50,0.5,0.008537755347788334,[2.053234338760376, 1.2695972919464111, 0.014424674212932587, 1.9908310174942017]
60,0.01,0.002241835929453373,[1.9241101741790771, 1.154191255569458, 0.014184826985001564, 1.8634326457977295]
60,0.02,0.0028644283302128315,[1.9107482433319092, 1.1183377504348755, 0.014634737744927406, 1.8500745296478271]
60,0.04,0.0013772661332041025,[1.9718250036239624, 1.2350943088531494, 0.013521036133170128, 1.9111461639404297]
60,0.06,0.005703808274120092,[1.9095109701156616, 1.1157996654510498, 0.014660286717116833, 1.8488140106201172]
60,0.1,0.008423961699008942,[2.1081151962280273, 1.396998643875122, 0.013007238507270813, 2.04736065864563]
60,0.15,0.006050604861229658,[2.762824535369873, 1.992987871170044, 0.01417870819568634, 2.70192289352417]
60,0.2,0.016947194933891296,[2.411133289337158, 1.6310774087905884, 0.014379294589161873, 2.3500418663024902]
60,0.3,0.03026524931192398,[2.0923826694488525, 1.3734633922576904, 0.013149078004062176, 2.0309174060821533]
60,0.5,0.015590130351483822,[2.2771098613739014, 1.4928200244903564, 0.014434853568673134, 2.2145626544952393]
